sentence_id	sentence	sentence_domain	source
50674a5ea76a3acddaa0876ab538857de588806b26f58b4fa68e24815c37ab53	나도 잘 모르겠어.		Self Citation
5078fed77e2c3a7bed2d78b0e4ee961ecfe2ad173048b529633c75bc61b1aeec	뭔데요?		Self Citation
5089734475cc0910bcf271e2e1b061db95edc3e911b0384b6efa2ed8b3ec3c4b	얼마나 걸려요?		Self Citation
5099a71e3dca9f43be0c752f26950680389742238237c6d515074eb2b2f8219a	천만에요.		Self Citation
50d9e598aab29b7c580783188a000d442e78c9c3351d823d2e9acd7aa80c9590	못 해.		Self Citation
50e1ce1a1a41b5c0355c48bc24738d1c8570cd8ec2a797853be217178674a95c	미치겠네.		Self Citation
50e20468a94e3668830bab0541b24c26242f87b21b3fe544f375a4a08d470356	전화해봤자 오래 걸리잖아요.		Self Citation
50e479648873c841d8d89b546a24eee6c45e6741a189d9137cb5706e6046a780	뭘 기다려?		Self Citation
50e566788c108cd9711dbd5d15192f9ea7f7381e40ec3e2037edffc95ebc13df	정말 죄송해요.		Self Citation
50ef6a70b5507d7e28c36d5855b5df7345a3bc9e26626e321647c7748eb6f66b	제발, 제발!		Self Citation
5121eeba7fac9af94bbcb974bbc007b9507aec848b452710ab4ac67ebe335450	이제.		Self Citation
5145e2910d1f9e83e636e9192c025e1e54f51adc169a887f77adb6046078c681	그걸 어떻게 알아요?		Self Citation
514eb94549efd6ccd88fce0f600c883a032af5fa9a725f716341e4f5013fd416	유일한 방법입니다.		Self Citation
51511afb96fbc2a353e11588c9da23e6ca1b0a63980d47bb3a0263b829d8cbbd	네, 네.		Self Citation
51630dbece0276a075caec3ed0e73f3788dcb77831beb220dbf69079dfbe59d7	죽을지도 모른다는 느낌이 와요.		Self Citation
516369a4cfca046eddf87d823043c0f5de4456c8bd14f465d15e279ccd671529	목소리 낮춰.		Self Citation
51666d865e35f1c8b0ddb5ecc36ad1417d35b3e48e36cdd5833cd25c1505ae2d	말해.		Self Citation
5173831de93cd3318ef70a9fa670208484104d4b4c537c98795656a300ba87c9	이름이 뭐지?		Self Citation
519c3c46cad6a910445e92572280dda9dbf5530349988393ec2bc525e510c70c	안 보여.		Self Citation
51a0b058a94f428e55e57ebf068056fc90ab516952db210555709d99d0c81358	잊었어?		Self Citation
51a5672050f236566df4974e5fa49ffb31d062fa4f0a01eaf4610e379aac396a	회의실 예약해.		Self Citation
51b3039a86bcc31d5afb9c06b089cbfd77432b77102809c14fd02a095a34c3fe	맘에 들어요?		Self Citation
51b570d7c8ac2a9151b3d89df4fd8189d122ce4e87d94e4d8e250c4f792e2d59	그건 왜 물어?		Self Citation
51d34cc095858122b25a4a4ddb788c9f8b564864827ab4c16a4c7c7b79066480	여긴 왜 온 거야?		Self Citation
51db3570ba73e4767de8198448b8a35c44f94049b57e9353c1cf3a310d15572b	시작할까요?		Self Citation
51df37fd73beeea6e591bdd705274db7405c02929594c2dcb3e3c9a83ec7582a	건들지 마!		Self Citation
51e18abf2c71abb62645e2dd5a36d33b92088fa3b58de2cd41b73500fed7cc97	여기 서.		Self Citation
51e2418d78d673eb71a252563715470c2050064ae5f6a914cda5de22406bc689	이유가 뭘까요?		Self Citation
51e856666b7876f8e269d6d807958f913bf57904398d6529f6b84806e845602c	올해는 이미 아이 하나를 잃었어요.		Self Citation
51fb3ecbcd7b3d0b05e9ce6c579d724e21b35dad3e02221cc5895cb05ae1b1c1	좋네.		Self Citation
5200c495fe8e5b9b828ddac56c3bdc8c1bf63766044ad10886d745f341e06cc0	사실이에요?		Self Citation
5226a4e1bc246cc9ab01f18ba37f9dbc27685cc4c836445b8edbd28cbb6ce9fb	아무것도요.		Self Citation
522beee50be1c71d805225382bdc8caf8661b1e989591d7951f67eca84116788	그러세요.		Self Citation
523a394d24cfa80d2d7b2801a2ae2dfc07607115e14f17f6de472457fe2770d8	환상적이야!		Self Citation
523c5091e5546df987fa4ce56bf81f51831331d309c6e9915dc190239ec91756	좋다.		Self Citation
52550e90eb4d0608abdc87f671a127725a92e17e473327e13472a088a64bfc55	진정해.		Self Citation
52573daafe6ce5f2d9680a8b95db87e7553ba11d720e004e17c67a68c9ba225b	찾았습니다.		Self Citation
526e49852065319c00fab2e42bb0a5026aeed6e8ac9d59274c0466e814212f68	무슨 일이세요?		Self Citation
527f24e083fd9c565b26b918f3bb103a8435b08b185a042f2d9f9c6e630d265a	알겠나?		Self Citation
528e5b47dde831b2dda426a51050870d851311f3cef42f2c85ce505de9075213	어떻게요?		Self Citation
5290ac18f9cfb5592a8f4759c0dc637d66a96246106c91472711b3fb91828a61	존경심을 보여라.		Self Citation
529ad8c61a34eefa17c6d285ae0ef97db0abcfd8fd04ca8a9ce95a3b3df126ec	또 봐요.		Self Citation
52a778220dd924532cdcfec35009ddee973500fbacc51aefff63508b9f8df580	속도 줄여!		Self Citation
52ad99227bd9dc6adc4262ea321d6f1806e9707d410835f7927bde8ad37261b9	자네 아들 많은 일을 겪었어.		Self Citation
52bb2127e3ae65203af551a0002069f4f7ab759371e49cc7afb0b29bd51700cc	결혼했어요.		Self Citation
52bbc4227553a117847553d729aebb7f31e88be9a0e80cad202d2c4adb601bfc	동의해.		Self Citation
52bd2748af356afce2b455d241873e8d05aa613e68fe2e8d4a238746fcd85028	부탁이야.		Self Citation
52eec06064bea2b6453888d46d0688405cfc9fddbc27cb70d4f1a318f0b9e628	나도 그래요.		Self Citation
53442d697307ef684ae8716a57a7118393679c305894c983f014af882cdefb7a	뭐가 문제인지 모르겠습니다.		Self Citation
536c7a360c587f3e1beaa07d3ea476c79944fbf51202836bdd6c20eaa77bdc0b	그렇소?		Self Citation
538a2878968889e8760546895272b8ed652d751cfdb4fb0b5af2e0084070161d	넌 선택권이 있어.		Self Citation
538d856bce3177c9b78c9946957a52f17d82c9891a4d8d4e623c1a28fc7dd5a2	그러니?		Self Citation
53a23ec3f1752b4cb7fbd17fdeb43bab62866f7130005352db1b113093ad1458	기억나?		Self Citation
53b1b64ec9c807713b1132072f37687de17f86a45284d28234d1f187a00bed10	머리 조심해.		Self Citation
53b656d419841fced13dfa6175d581f25030a2421a5c29e16bac069604bf3fa4	아니요.		Self Citation
53b961cc37c973dcbb76a003313aa3e1626c6606a43481035500a2bd52de3198	싫어요?		Self Citation
53c9bd9aad868c18dfa0b02c2f77561c922bc1bd4046646eb7ef2925be99c2d0	착하기도 하지.		Self Citation
53db933631587d691d0f8c084c75d5e83ebbb6f192e0016045f3dedb56ae261a	좃이나 빨아.		Self Citation
53dcac17e4f3dae37d7d0213d7a4ac61ab5eaf0bd9c6bacf9863a1bb0d272aa5	제가 아는 사람이에요.		Self Citation
53e74269ed6d050dd569602ec55e3e702c713af7d7b42cd00194ba857f49b593	어떻게 하죠?		Self Citation
53fbfaacb4ccace43ebb7c336bb3446525941de35d93f3ba4f0af4261ed32850	정말 감사해요.		Self Citation
53fe339aa25d15a769db418b0bd0472856880c5b59ab0d025e926f3754e4f1e8	아직도 화났니?		Self Citation
54169f11f67602419fb4523515d91025c61e65b6f7182200a59994b6bcd82573	그렇죠.		Self Citation
54270603e8360f2d66690d558d4526a05d4a8d0bca6915601dbbcc4110967989	여긴 금연입니다.		Self Citation
54328f779b4fb3165e20c5c9e74803818468aabd63e01f42cc3c99f7fb39177c	저도 모르겠어요.		Self Citation
544524e6fb95382b7f09f8450212daf77e85176112c8a2324e646cb938a5c828	왜 그러세요?		Self Citation
5449e1694a19fb29468904610363427ac27eb2f0366c49ee8027c7e4faa67fc5	탁월한 선택이세요.		Self Citation
54637f49b921455c0a497e75b4a09bcd7c764f0f483615376f8aa9acbb839725	이게 뭐죠?		Self Citation
546cdff377b0e6d9d4a673a27b604d8da05d22e17d095650bd890389e0da6bc4	설마 과장님하고 사귀는 거예요?		Self Citation
546f5b72149d3d5553c1ce94fdeb006af9f4d2b7f500c0d872fd33271f2b1d26	맞았어?		Self Citation
5476f66a59884c01480869b19426922fca2d180240d95f7e8f7627cbf29f6318	어지러워서 못 일어서요.		Self Citation
548694a0b9ef1d9331443c5f267501b3648a8f174f0f57aa3811e12de9c2a09e	도대체 어떻게 생겼던가요?		Self Citation
548932ae19f19b33358c3e87bb17428cc8d232d9db5c74a4520acd2d3e4e7dd1	이건 시간 낭비야.		Self Citation
5492b19ae0a1c234b3461459d69cea54ba34947754439dde42e105bfbf064bd6	좋은 생각이야.		Self Citation
54a8ca2bcc2db53ed000b73d2620fabebdbbf47da23c8e6b91b943d6c0873096	서두르세요.		Self Citation
54b55563e65560b3b6ee80b69a3419200bd4fbd80722bbad17403cf591d4e37f	좋은 아침입니다, 여러분.		Self Citation
54b66579a1dabcabb2c3222e66aad32d5261314479fbdf9224f101120ec271d0	준비 됐나?		Self Citation
54b91cc60b452296f4722684ac2017c8a258b463ab4831584bf3d9177289f18d	내가 봤어.		Self Citation
54c634fb5888f8dfcfb9ad8c4b655f314aa563d8165a738ae80736ba7de160db	정말 감동적이에요.		Self Citation
54e6c075563dbeed40e0a0361b748b43e96ce3f47a04888ff4c59a1ce90b15b6	그런 눈으로 쳐다보지 마.		Self Citation
54fd577afa639bcd4733f96e83378296005dc0e5b7b4f99808e58e1220bdb122	살려줘!		Self Citation
551e597ccf62c9b162e23d0e5801d79f1a4e8277acde678e2a7d83ed26204313	정말 반가워요.		Self Citation
553069fd5e856624a1a3f9517eee1d4a3bef3c2d11a841219c64e0103ee86141	이제 가도 될까요?		Self Citation
553392791e18bef741784f95ed77160ecc3b4d4548cd880bc9330de954947fbe	아저씨!		Self Citation
553e2adcdd19c86b7f34b4e68edb0d4b626d89a05fbb77ab07cdc64ba62bcbdb	끝났어요?		Self Citation
5543caa69bda05dd71af7aab5fcd8c155b657b980fd97388bb9066ddc8fa4d7a	참석해주셔서 감사합니다.		Self Citation
55528e77e02e5609a2fabdc1ed3cf278671cf98b43ee2190dd305f35b659e339	당신 도움이 필요해요.		Self Citation
5555d9f4ecc3054d71b571db0d5a54312acea43f1490752eb57ecdac2fb443af	왠줄 알아?		Self Citation
556347bbbffd64bbf612c669f640ccb25e63f8f25bdec403de1e7d4eba576082	건드리지 마요!		Self Citation
556ad5e692c91cd6254e087c3f3ffed834b886a7952bc6ade72c08d62c28ea1b	농담이지.		Self Citation
5579e2e67ffe5dfbf1e4ade609c265cd67081f7f828012cbbe3f5e7bc99d78b3	누구 없어요!		Self Citation
557b1e562bc8d89d20e8d03d766dbc61213f0a721a69274639453db094f85fcf	그 사람들은 하는 게임에 따라서 자기 직업이 바뀐다구.		self
5587660b6ffc1eefab756c49bd5dc1693b03cc718fd3ec431b86e5fc80bec213	숨을 곳이 필요해요.		Self Citation
558a05bbe44fda232884856b9efa99483314d19533243fcd3b0f5d1b3905d97c	어떻게 생각해?		Self Citation
55bb0f7b19c5ec747ccaed5d71e5fa6453838570494b545469a3a20bda394d60	어떻게 생각해요?		Self Citation
55c08bc5dd7131be3b042d87c2f347f31933c9f8059e9e04069857a5633b3f3c	당장!		Self Citation
55c1d0bc14bc1a9c35291352d58ee798a9f6bfafa3e0023f30ac748d6d2812bd	네 차례야.		Self Citation
55d81531ec0e39b4dec60a702f3221a0c9e7c1a40a40ac9646b2bf54077bb9d0	기다릴게요.		Self Citation
55f63bbcb9937ac58e3268f4668ee343730fa21346ff258f99993f4aaf1e8520	미안하다.		Self Citation
55feafd705aa1c3b332aae3f716b0ced58de07ec8f4a38e3462e1103b6c25566	준비 완료됐습니다.		Self Citation
56135ec0338f138e98534db8959b05663db478daa1cf5c18ad5cc88f574c45bd	이건 미친 짓이야.		Self Citation
561ac0bd4552a196c57b9a5f9fd993f28a1fad6773bbc44cd3063719b51d2eed	아버님!		Self Citation
565842cdd91ea8528ca7b5776b6d7e5cddde6ab4c4fbc91567f755537137cf51	바보같은 소리 하지마.		Self Citation
5658f7231e30607085b703c5281ca6a07b6573d3c40dd791978145d7aa8200fe	좋은 쪽으로 예상하지만 며칠 지나야 알 거야.		Self Citation
56613a9d28c9e5ad48a570263741ee4d1502e2d40a21564db459b0186c4a704a	놈을 죽여라!		Self Citation
5661703352aa41365c165c7634aceca7ea9cad9eafa92dcc60b99a7635ab1766	이봐!		Self Citation
566e519a859ad28f75c30d28bae8191e0dad2ca89dbf58d3e0820e2b4fdb26ff	오빠!		Self Citation
5698e573583ecf3906a681fe96cda1afe7fee9115552c0e067dcac3098b43281	늦어서 죄송해요.		Self Citation
56a236a5d99930fdc0a6d257622c60c97048eea84feb426e13159e736a3046d7	걔는 가벼운 상대가 아니었어.		Self Citation
56b20edd1b2bc1d726a6181282e99dd84c840ff80a364c445438619846045429	당신 선택은 간단해요. 그 여자 아니면 저요.		Self Citation
56cd62845ffa9dc51106af3111245697eb915ee2b490b7271db8470922240c2e	그래?		Self Citation
56e2a4b94f76d58932a337a886af203385d1587b813effe142c5835b0d4a7ec9	저는 검과 마법의 세계가 아니라 개그와 폭풍 설사의 세계를 주문했는데요		Self Citation
56e552fe623f0700f61cb535e8375d8dfddb5c77f18a6326d870422af68bee13	저요?		Self Citation
57057e5788eef99802c0fbf7d3ee79388157b88d2224a1ba95cbdc2fcec529dd	확실해?		Self Citation
570abf0c6b79d9542aa145e01ecb8c8b07a5cba7f143a7cdd1c6709c76abdd01	먹어.		Self Citation
577d3d12b4e76e5e1a1325684f73aead6a0fd6f85086676f18b4d644993dbd0d	여기서 나가야 해.		Self Citation
5787e8641ecf23cfec0a1a80c44d1b5edba6522a4e468b312f2255188c53c8ac	나한테 화났어?		Self Citation
57a56c4d0187e08fc0f4a4db9f1337cc7e4d74196bbdcd6977de63c5ee05366e	가져가세요.		Self Citation
57ac219ba6aae1b026bff5c2939d19d0708065686625d5bd207d0e08a96cbeec	일어나!		Self Citation
57ae10c314293a671aa1a75894591941f76a217076124f3416627038dd8071ba	만세!		Self Citation
57ae46e7de39573f0f7e8cceb838349726bea7139f3cba336aaebacdb0e258e8	아녜요?		Self Citation
57bb7331a0438398670db098a9ccc2f7753fff85e2b529cddd8f04fd4dc68019	여기서 나가!		Self Citation
57cf4ac58da6ebf3e192bbf229069c560032a03709c89a037949773053ff1d09	뭐 하는 거지?		Self Citation
57dbd34851e5fa13fccd4e395d5ece75e21ba2c94c330ad121b5c07a57424cd6	넌 아무 데도 못 가.		Self Citation
57e6006acce1ea46a58008fcff41e30374a3acdbd8c8c88ceb2088bf64950a1a	안녕.		Self Citation
57f357f200673c2a2287acb432a4b1cd81854a1e71e9ff08744b6b7b79d1345e	방금 봤어?		Self Citation
57f3ae4288726c18c1feb46188a4231fd42b782a75e1379a4ac1865241b7e4d7	나도!		Self Citation
580e7e6d5762c78c1c9b8c9504ee11204daadb83674e1561fdb16ee314e99329	아무것도 안 보여요.		Self Citation
5839be938558e6b781de3023af847214d55233d415cd0c54e04bec5066dff378	오래 걸리지 않을 거야.		Self Citation
58429625483f1cb802619513ea543b8896b740b571b581b75108466cebdef985	언제요?		Self Citation
58467bfb663ce1913bfd0ff2e8a600734b78957f6f2242b4cce54941f75adca2	안 해.		Self Citation
585af03acae9dbb25f0a41db9c79c37acfc562bd45276b3490cb8000268997b6	왜 말 안 했어?		Self Citation
586ea531343a65960b9dc8a594421e5b2f485476fd1db4f780b75aa63b817a7d	지금 자고 있어요.		Self Citation
5871f50527132954be97315b33d205dcd0b99be9bdae0051026eba7e47ec2307	불가능합니다.		Self Citation
5892dc819b85aa32d5c0432e03c05b6cd629042de1b71841dcdb712b8d1d09bb	흥미롭군요.		Self Citation
589fbb0f51b2475736bdcfe63fe20c42bbbb904ff5460c5d17e832bef735105e	예쁘잖아요.		Self Citation
58acfa53bc90ec1e6d945f2e59d32aed4e5cc7f13a683092f0bc8bbba1b96d18	전화 받아!		Self Citation
58e09640277a0ee4b20c31abf0e0f578d0ca4f64ce125f7818b9fb68dd198542	잠겼어.		Self Citation
58e84cee835d5d7c19ac116d6325a0088d2c1e8029bdf723e46370dd0bfeb4d1	마약이 몰래 놓아졌어요.		Self Citation
58f04a946e0201801b05bbdbf5db494d59a08c1d94cee68d22b58116a0303a37	진심이야?		Self Citation
58fe5c383a2413e9eff6bf7805d4fbfaf2818962af417cb37840e9e319bb2e3a	이게 뭐지?		Self Citation
59120d17afe49788b1500b12ad9a75c50aeb155029283beceb040796c708dccb	널 사랑해.		Self Citation
5919c533a341f8fd1b540ffb4534e4c7f6fc1b81517584392cc6a25646ed5a30	난 외로웠어.		Self Citation
591eea0e7d0a70ff227e7cf1e699531d57bad1b14e44e32f9f32a0e7448b7f8b	천천히!		Self Citation
592530c17109df2f4bfcc6e69308b022aa09acebc9974b4159df1389d3d02b3b	생각해 봐.		Self Citation
59313507ab888d5c9983f9320b3358a64a3dfdcc89090211cd89299b097bafab	맹세해.		Self Citation
5938cecb6a23c4134bd010d23eefa80cc4ac7c6a4d235af34d53a2b32e964101	알아들었어?		Self Citation
5941874786cfa45077009eef6ef57b937402c59dc0659983bbc5b10b71a98536	봤어요?		Self Citation
5962d42de5a745d3e48fc4521ca039cf986c3ac370b5d3a2ed8e81fa4d8b4dd9	진심이에요.		Self Citation
5965279834fe027aa8bb3d0d23a25d881569a59a9f31c4fa75059fcd9898785b	그게 뭔데?		Self Citation
5983fefad7245185ce6bd3d44a102ef017c021ffd2610c5da27d54908675ecbd	나갈 거야.		Self Citation
5991ce6f766ec5c9f555ae04776bb97aae3583d95bee58eff196517f3aa570b3	절 용서하세요.		Self Citation
59a3442be7ccf730eeb05ee29d5857faa8c56615f99dc50bce4e5c31a9554dff	그 여자를 원한다면 남자답게 굴어.		Self Citation
59a66136d37bb8de33ff30d852144fc5a47f43887ca0e97a907b3387814c15de	있잖아요.		Self Citation
59ad1e5d0e5632b1ffda6b329784db1180a57448a1fb60869f3074c8a9acbe0d	너 늦었어.		Self Citation
59c7312c4009b4f4b65ca3dacb612052b3de0658badef24d9c72a2f433a5f5b5	뛰어내려!		Self Citation
59ccf7ac72f1edbb6ccb9b847f505e3cd3f217e983e37cae396153811a33731c	모르겠어요.		Self Citation
59df2a1d2ce87c31cdd7b360c0a7715e69ff08aad8d60b4b0560b0724c311a5d	여기 계셨군요.		Self Citation
59f9309fd6a776d9f19c0097a6e9809997504d7e7242bd812159bf9dd23d35bb	그런데 그 유명한 여행자는 왜 또 빠진거야?		self
5a03024a95f3140d7304ca9f201f946daed9d062406431963d03bc1689d18c15	잊어버려.		Self Citation
5a11d2b89d75f767151c9aebaede492d5ff7a86bc6c512352f80b8e26e5ab322	용건이 뭐야?		Self Citation
5a6f2fa06fe0561375411cc163e58bcfd5368816811cc6691247fbab487d61f7	뭐지?		Self Citation
5a7404427478081a7c6ebc2e4878af7e1bfa483c7956c1948170bf20ff095bea	그 도시는 수천 년 전에 파괴됐어요.		Self Citation
5a741bdb485fd9b5d58af931ee913177eeb9caf7506c763694b3d3060c1c76a2	변화 없습니다.		Self Citation
5a7b9941de35991da85830e6c9bcf40d513c5e7eaaf83477558e9457b73848de	응, 그런 것 같아.		Self Citation
5a845c25aab84edb962d9c9e72100fb391c2417c33c90546f3aed9fd698d580f	그게 무슨 말이에요?		Self Citation
5a946c39ae4a91db6f8f6b9d94898caf5cd917f40b27aed3a5a47b48d6d95580	시간 문제일 뿐이야.		Self Citation
5a954a2963f925e4066a6c5a2b315282312c3c4ef2fe3a84a31204c83d83eebd	사실이잖아요.		Self Citation
5aa74d0ad22c4b859632d5f7edbdeffcd9129d73c6db724e2e30c427bea16c71	그건 불가능해.		Self Citation
5ad6180ec1ef278c1b53ab8e60965ae5059d07a73a0474368ffe8acbd30f44f1	필요할 거야.		Self Citation
5aed4a63294dfc8e644020f06ffc506c57c03be3badf809c9b7b266722894a61	기다려요.		Self Citation
5af561efbbd1567b2b5b87d2911c6e48957d757b48cd00036adf3b2a1ee34bc8	환자는 어때?		Self Citation
5af6da6fe01158f522dc643647fc3083acbd0503ab23d45252a02e9720a1689e	너무 추워!		Self Citation
5b1d72de997031f48b3a2ba42c6c0a90c95300cd0eaad9e1e06738ecd7b82acc	저기 있네!		Self Citation
5b1dee686ad371b9c7bf41567520e6c8a6a55ec819c26a84b05d873724fdc438	그렇지 않아.		Self Citation
5b24f872d5c9d2b8262ecdbbb80e8a077b53ca10f59af9e2bcf79b230c723496	예전엔 어디로 갔어요?		Self Citation
5b2712f85b92acbb68d8b6ef9a433c4fae846fb9c438c7a0a8cf7eca15d16564	그 버튼을 밀지 마!		Self Citation
5b351eae673ec4cf5d85db538186cb3effc4d03e8bf8e11e041416eea31a8944	뒈져버려!		Self Citation
5b4561425f6f1d7b2581d2b351e419c986fd2b4466b997f9fb718712e19ad5cf	그걸 어떻게 알아?		Self Citation
5b6099e310efdcb6a3d7c6da24d8e4c1c966eded7b7dd50a3ec876e760a68ebf	이해해주셔서 감사합니다.		Self Citation
5b615c149a161dba1320fef6d34a3da29218bedfc7e183109d82bfa56ab041fb	뜻밖이네요.		Self Citation
5b630b91f0a709af40f15e068141253e12175dbdfe92d1c53daad613c66d1547	굉장하네요!		Self Citation
5b6d49dc6a10d99e26001bd13716d2682e7a7c781723df4a8a2f1f3a66168479	봤지.		Self Citation
5b72e614846165084417d9d2303c2190ced32a22c3e8c5362915109a7d726492	웬일이야?		Self Citation
5b782899452d874652661f3ad3059425dfdbccb7708fca49c00cdc070efb6703	히오스 그러니까 히어로즈 오브 더 스톰이라는 제목의 게임을 말하는 거지?		self
5b91c23410183cb1e3d1d6b5dc726d53a464029361add596675679902d246b48	개소리!		Self Citation
5b9988fc98b6cf7e71a573849b20e4fb84f5a441c26831e5bee1f8aa29ef9f47	몇 시야?		Self Citation
5ba52051464d71393179ed8ea4200335314eb4dde00b0b47c92890967ae776c6	잘했다.		Self Citation
5bc6313a3a69c2ba0141f9d90da30c78de16d6208a4fd2bbd389551fb2c4fc6f	잘 하고 있어.		Self Citation
5bf9ad8045bb0fea946c3fe7f34c0d94c07b03456cc7717058fbdd0dd968631d	집이 참 예쁘네요.		Self Citation
5bfecf6a9c5169a6570920b369faf6ca3a7bc45e615c7ede10b3b13c5e06989a	동작 그만!		Self Citation
5c439cced4db8494beb63acb06122df30a753b3c259829d11a3b2eecb86f3280	초대해줘서 고마워.		Self Citation
5c459133e7de46295b4ae6ee5089f4c0c5e2cf21e078ac6cabca7555b0d6e826	못하겠어요.		Self Citation
5c6b9d6d613e9d1204ba6d1919cee992ac8c57f1d2ce222f73df989bf6f31048	넌 택도 없어.		Self Citation
5c80854707ee48a350e7b2ee1f1fc5b1a071bf3857faaacb0a97148f0ea8d61e	약속해줘요.		Self Citation
5c8c0433dc1b01c987878f6f20365030b8fce179ecd9cb6a9935c0b32ce30b6e	무슨 뜻이야?		Self Citation
5ca168ad697631752ffa31308b1f4297a266fa398a9f120688b82f3d57280d62	그렇겠죠.		Self Citation
5ca28f887f75b06c16f401892ffaa99c2f6e48a885bb95e1615aa63883096f1a	난 못 해.		Self Citation
5caccaaeb57b5cac99a8bf2caccbff427a368fe45405d844a32abff34d5dd062	대답해.		Self Citation
5cfcd4f8d9935c2c3e0c2d63f12a41386f4b3e0648d0e2a15f6f8d34f3c81ba6	맘대로 해.		Self Citation
5d018821d5d5359f015c28658f13ab1c0fa30c00b4e69ee887e4542737cfefa3	기억나.		Self Citation
5d055d5cdf8710d808eafd606b04a6ee50df78e17cb1608d8200f28b9a41566b	같이 가요.		Self Citation
5d2241230dac243ffdbc4a01b0f1435ae87f15cf129238684f34878357b530d5	난 싸우기 싫어.		Self Citation
5d34e1bd1b0d54c0a417ec4f8e693a6e8c4a3c090b7f8f8766072541e1badad9	손대지 마요.		Self Citation
5d4629adeaa6a17a934a139ae88af432685fa539a5c0beb9a5dfdb691fa6f988	죽여!		Self Citation
5d6d7f7e2b683954de55eac43bc3d38ac44e5d92dc8e9102a81fa6ec8f7b91aa	제 동생이에요.		Self Citation
5d70b4dd924adc072dd9ffa76c34f6c37d58edce67b295d0f6d459fe8e9b2b83	좋죠.		Self Citation
5d79edae953a28be45132b4e963899e604d812621f561c3e0612e8cbfa3e3432	잘 지내셨어요?		Self Citation
5d8c47367a78eba279c6aa6e92977cf9df7a1900335a43b827e7a525b08133fc	열다섯 살이요.		Self Citation
5d9483e52a3ba7058d07567b97d531245dd414a29a0d693e6d25e17a0390fed9	신문기사 어디에도 제 이름은 없어요.		Self Citation
